EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;FROM_MEASURE;TO_MEASURE;ROUTE_NAME_ENGLISH;ROUTE_NAME_FRENCH;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
4155860;1500609619;0.000;23.380;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411133752;20210913104925;302440
4155871;1500596284;0.000;230.488;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411133320;20210913104925;302441
4155905;1500610844;0.000;137.442;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411134240;20210913104925;302442
4155559;1500689809;0.000;47.869;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328150857;20210731081808;293548
4155563;1500538689;0.000;184.664;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150121092413;20210731081808;293549
4155572;1500582199;0.000;497.778;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150128131730;20210731081808;293551
4155601;1500358257;0.000;2301.000;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201103125202;20210731081808;293552
4155602;1500566266;0.000;1637.592;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328151606;20210731081808;293553
4155611;1500624328;0.000;82.004;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328151840;20210731081808;293554
4155613;1500719520;0.000;646.973;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201026170510;20210731081808;293555
4155623;1500686335;0.000;194.643;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328151840;20210731081808;293556
4155626;1500723570;0.000;2671.061;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201027105433;20210731081808;293557
4155630;1500447803;0.000;998.367;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201026170418;20210731081808;293558
4155636;1500730617;0.000;784.204;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328151841;20210731081808;293559
4155640;1500311965;0.000;1979.216;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328151841;20210731081808;293560
4155641;1500344912;0.000;1637.480;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201103180908;20210731081808;293561
4155652;1500396159;0.000;552.522;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328151941;20210731081808;293562
4155659;1500428727;0.000;693.911;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328151941;20210731081808;293563
4155738;1500515769;0.000;73.253;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201020122145;20210731081808;293572
4155742;1500338874;0.000;118.005;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20200918161442;20210731081808;293573
4155746;1500652125;0.000;1717.480;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201006115539;20210731081808;293574
4155751;1500586489;0.000;2223.103;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201006114817;20210731081808;293575
4155757;1500411795;0.000;2687.828;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201020122142;20210731081808;293576
4155760;1500621236;0.000;1718.606;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328153311;20210731081808;293577
4155761;1500689279;0.000;29.271;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20161228110510;20210731081808;293578
4155774;1500736244;0.000;778.976;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20131128153934;20210731081808;293579
4155777;1500623714;0.000;558.829;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328153552;20210731081808;293580
4155778;1500420360;0.000;192.769;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20161229131158;20210731081808;293581
4155793;1500343497;0.000;995.225;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110328153553;20210731081808;293582
4155795;1500412722;0.000;695.922;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20131128153917;20210731081808;293583
4155807;4153810;0.000;29.461;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150414155602;20210731081808;293584
4155911;1500743940;0.000;253.126;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411125301;20210731081808;293593
4155912;4481693;0.000;64.687;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411125404;20210731081808;293594
4155915;1500502399;0.000;308.349;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411125215;20210731081808;293595
4155985;1500654323;0.000;442.428;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180405131859;20210731081808;293602
4156015;1500451225;0.000;90.062;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413093108;20210731081808;293607
4156035;1500412331;0.000;68.596;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413124709;20210731081808;293609
4156045;1500602501;0.000;456.066;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413093140;20210731081808;293612
4156080;1500459402;0.000;59.013;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413092728;20210731081808;293613
4156093;1500487571;0.000;94.693;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180410093643;20210731081808;293615
4156116;1500443810;0.000;78.311;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180410093857;20210731081808;293616
4156143;1500667968;0.000;123.476;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413112514;20210731081808;293619
4156144;1500701256;0.000;239.890;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413112445;20210731081808;293620
4156165;1500623690;0.000;163.435;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120705131733;20210731081808;293621
4156169;1500316262;0.000;118.667;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191210163153;20210731081808;293622
4156172;1500378718;0.000;934.703;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120404125514;20210731081808;293623
4156177;1500469420;0.000;2423.800;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120712133545;20210731081808;293624
4156180;1510343125;0.000;184.259;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191210170732;20210731081808;293625
4156186;1500322392;0.000;2226.369;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191210165233;20210731081808;293626
4156188;1500372103;0.000;312.126;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120217175309;20210731081808;293627
4156199;1500715000;0.000;108.505;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191210164853;20210731081808;293628
4156202;1500323685;0.000;1063.144;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120705131752;20210731081808;293629
4156203;1500400183;0.000;81.795;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110329153758;20210731081808;293630
4156204;1500555347;0.000;1261.219;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120404125350;20210731081808;293631
4156206;1500699322;0.000;870.724;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120712124815;20210731081808;293632
4156212;1500719369;0.000;1437.371;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130704093727;20210731081808;293633
4156217;1500651719;0.000;739.454;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190412155844;20210731081808;293634
4156220;1500461631;0.000;3290.169;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130625131347;20210731081808;293635
4156226;1500444757;0.000;1107.999;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130704091546;20210731081808;293636
4156253;1500345005;0.000;192.211;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110329154634;20210731081808;293637
4156255;1500409085;0.000;81.325;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130724113206;20210731081808;293638
4156268;1500621382;0.000;56.104;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130725111526;20210731081808;293639
4156278;1500535792;0.000;170.821;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130612084638;20210731081808;293640
4156279;1500638626;0.000;307.298;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130806091551;20210731081808;293641
4156290;1500600089;0.000;398.512;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130724093821;20210731081808;293642
4156308;1500714101;0.000;679.166;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130724094326;20210731081808;293643
4156324;1500513978;0.000;156.210;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110329155127;20210731081808;293644
4156344;1500340295;0.000;902.416;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110329155128;20210731081808;293645
4156346;1500420263;0.000;283.521;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130806101249;20210731081808;293646
4156351;1500683063;0.000;163.539;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130807104150;20210731081808;293647
4156358;1500462596;0.000;402.029;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110329155129;20210731081808;293648
4156370;1500427929;0.000;350.586;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130807104206;20210731081808;293649
4156378;1500704416;0.000;1122.779;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130806103931;20210731081808;293650
4156386;1500632656;0.000;451.762;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110329155130;20210731081808;293651
4068307;1500618929;0.000;1027.263;407 ETR;;MINISTRY OF TRANSPORTATION;20120803142145;20210731081808;293652
4068313;1500352616;0.000;1000.941;407 ETR;;MINISTRY OF TRANSPORTATION;20120412114530;20210731081808;293653
4068315;1500630764;0.000;2479.666;407 ETR;;MINISTRY OF TRANSPORTATION;20120801144340;20210731081808;293654
4068320;1512088025;0.000;1837.911;407 ETR;;MINISTRY OF TRANSPORTATION;20120405111202;20210731081808;293655
4155944;1500672675;0.000;111.471;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411133326;20210913104925;302443
43348;1500703910;0.000;1005.587;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;292319
31471;1500705837;331.217;0.000;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20130508153426;20210731081808;292320
8915;1500659888;0.000;556.522;Queen Elizabeth Way;;;20100913110119;20210731081808;292321
16541;1500700634;0.000;494.487;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20131202100009;20210731081808;292322
13926;1500706200;0.000;860.324;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130909144143;20210731081808;292323
17504;1500701598;0.000;847.020;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130403105024;20210731081808;292324
16379;1500664755;0.000;4272.584;Trans-Canada Highway;Route Transcanadienne;ONTARIO ROAD NETWORK;20171122113545;20210731081808;292325
6174170;6174164;245.989;0.000;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411133738;20210913104925;302444
4155879;1508301151;0.000;416.854;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411133449;20210913104925;302445
36164;1500702898;0.000;134.976;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;292326
37495;1500705806;0.000;392.716;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130509150617;20210731081808;292327
32751;1500708180;0.000;130.886;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160301092430;20210731081808;292328
46227;1500707055;0.000;106.594;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110907151501;20210731081808;292330
16410;1500669464;0.000;5106.802;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120911101710;20210731081808;292331
16565;1500708274;0.000;396.842;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;292332
42432;1500707123;0.000;2541.206;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930140327;20210731081808;292333
16429;1500673612;0.000;705.211;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930091224;20210731081808;292334
11621;1500714645;0.000;609.078;Hanlon Parkway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110608144349;20210731081808;292336
13872;1500686147;0.000;3134.795;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130911140438;20210731081808;292337
12777;1500714123;0.000;428.079;E.C. Row Expressway;;;20130705104808;20210731081808;292340
44509;1500717858;0.000;1302.898;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130403151323;20210731081808;292341
44433;1500718804;0.000;171.221;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190121161612;20210731081808;292342
16605;1500719499;0.000;140.127;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130705134641;20210731081808;292344
14458;7496631;0.000;2470.133;Queen Elizabeth Way;;;20200610160619;20210731081808;292345
16168;1500620971;0.000;209.145;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120217175315;20210731081808;292346
36194;1500624220;0.000;137.905;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190912142858;20210731081808;292347
7359;1500625054;0.000;630.704;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110929141740;20210731081808;292350
30496;6414939;0.000;2309.699;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20160705085814;20210731081808;292352
38275;1508038139;0.000;455.178;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191106133328;20210731081808;292353
38278;5707324;0.000;1771.477;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321142354;20210731081808;292354
38281;6593833;0.000;4424.656;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321142209;20210731081808;292355
38383;1508038890;0.000;401.382;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130617132130;20210731081808;292356
38324;1508038595;0.000;192.737;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;292357
38331;5679301;0.000;1242.687;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130625105758;20210731081808;292358
37743;7482590;0.000;3741.164;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20200206144210;20210731081808;292359
38398;5692346;0.000;672.200;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130702134902;20210731081808;292360
38418;1508039335;0.000;377.598;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;292361
38430;1508039387;0.000;415.724;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110909152558;20210731081808;292362
38438;1508039417;0.000;5340.446;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130702114134;20210731081808;292363
38497;1508039628;0.000;53.704;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;292364
38501;1508039707;510.452;0.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20161213112443;20210731081808;292365
48207;1509853658;0.000;642.603;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130426094101;20210731081808;292369
7412;1500644117;0.000;417.598;Falconbridge;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20210311144018;20210731081808;292370
5988;1500644575;0.000;582.993;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;292371
13698;1500617919;0.000;344.673;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20141002124418;20210731081808;292372
16296;1500647277;0.000;544.005;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;292373
28427;1500648190;0.000;253.648;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120516134547;20210731081808;292375
8865;1500619383;0.000;307.359;The Allen;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130423141713;20210731081808;292380
43873;1500650502;0.000;955.257;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170320155713;20210731081808;292385
16314;1500651473;0.000;83.488;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;292386
13788;1500650819;0.000;615.786;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20141002125349;20210731081808;292387
16344;1500656908;0.000;342.660;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120516132611;20210731081808;292388
7478;1500663050;0.000;2331.466;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110929155705;20210731081808;292390
16372;1500663714;0.000;100.596;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130705135516;20210731081808;292391
44482;1500665979;29.499;0.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190124155612;20210731081808;292392
47358;1500668026;0.000;865.393;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;292393
4159525;1500376527;0.000;233.896;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191115110754;20210731081808;292394
4159530;1500346079;0.000;20571.119;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110907095945;20210731081808;292395
4159536;1500326575;0.000;196.395;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191115111415;20210731081808;292396
4159562;1500355477;0.000;719.468;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331090209;20210731081808;292397
4159591;1500389078;0.000;165.535;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331090211;20210731081808;292398
4159610;1500577759;0.000;298.091;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110906113303;20210731081808;292401
4159611;1500591757;0.000;3645.246;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110906113105;20210731081808;292402
4159672;1508000508;0.000;192.418;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331090527;20210731081808;292408
4159689;1500397628;0.000;2308.186;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111021103520;20210731081808;292410
4159702;4282651;0.000;4305.483;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111003091935;20210731081808;292411
4159714;1500389375;0.000;908.051;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110902115018;20210731081808;292412
4159723;1500460045;0.000;653.256;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331090721;20210731081808;292413
4159747;4284431;0.000;5401.183;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111012104534;20210731081808;292414
4159751;1500475815;0.000;301.981;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110901155058;20210731081808;292415
4159768;1500558149;0.000;104.909;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170814101456;20210731081808;292417
4159773;1500451848;0.000;2134.715;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331091014;20210731081808;292418
4159784;1500533825;0.000;701.399;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331091014;20210731081808;292419
4159795;4284425;0.000;1346.564;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111012104415;20210731081808;292420
4155896;1500428147;0.000;278.471;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411134237;20210913104925;302446
4155923;1508301127;0.000;772.786;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411134047;20210913104925;302447
4159800;1500532182;0.000;1370.582;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331091015;20210731081808;292421
4159807;4000588;0.000;1407.523;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110901153244;20210731081808;292422
