EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;FROM_MEASURE;TO_MEASURE;STRUCTURE_TYPE;STRUCTURE_NAME_ENGLISH;STRUCTURE_NAME_FRENCH;AGENCY_NAME;NATIONAL_UUID;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
2985;1500591731;1198.093;1223.153;Bridge;;;;94eb2fceb115465aa792a2f18b1d265b;20091021231626;20210731081808;241821
12865;1500592312;563.825;575.225;Bridge;;;;a78bd1f27b51443691d5a7a0b337b22e;20130606135921;20210731081808;241823
6567;1500507071;1194.611;1214.332;Bridge;;;;eed6318d754f4a7ba7395df821ebf5f6;20101224103056;20210731081808;241824
5392;1500593712;0.000;408.781;Bridge;;;;2fc1427dcf474636ba04dbefd2e63a66;20150622102054;20210731081808;241825
7305;1500595366;38.238;108.349;Bridge;;;MINISTRY OF TRANSPORTATION;5f0ddbd21e45489fa9eaad83bf3467da;20190125105431;20210731081808;241826
12176;1500594823;941.581;953.234;Bridge;;;;22781210b6e64cde83053341e0b9be87;20210125141303;20210731081808;241827
12037;1507552056;317.305;344.891;Bridge;;;;e7811f7c5826473a849432c43c6f0a76;20130122114244;20210731081808;241828
1058;1500594302;525.795;566.439;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;32fdb0509a4e4e1d9222cd1e0e518a83;20130319111957;20210731081808;241829
2403;1500595138;1062.632;1097.987;Bridge;;;;76edf067c4624718b01cb13db098da6e;20090514130151;20210731081808;241830
10131;1500593161;243.260;259.072;Bridge;;;;89a5f3dbd1d14ec18482eb4ec7e4c9db;20121210122914;20210731081808;241831
8827;1507620349;1696.488;1713.955;Bridge;;;;6234d752ee1f40669748d7429b33f272;20120116092725;20210731081808;241832
8829;1507620439;106.427;127.105;Bridge;;;;ebac1ebd479249deb23cdb5f3845c455;20130117141302;20210731081808;241833
9153;1507653990;470.645;512.253;Bridge;;;;0b064f792b054e7bbb97e523bfbe9f67;20160510130117;20210731081808;241834
5396;1500596765;33.521;66.101;Bridge;;;;db0cc65a84e94f3b9e933f0077e070df;20090514130151;20210731081808;241835
9030;1507599931;89.990;126.126;Bridge;;;;7ad72f6a8caf4e71b2fa48b264733b61;20090522140807;20210731081808;241837
7691;1500522319;757.937;791.780;Bridge;;;;6a08877862d14ec38033d27a3df2eeb8;20090514130151;20210731081808;241839
56;1500525938;366.269;403.378;Bridge;;;;03355b0640824ad0ba078d6c43ade0e4;20130828144201;20210731081808;241840
2992;1500526144;224.664;236.465;Bridge;;;;951cdaf93676436fa1b9425178e9a5ca;20130709112931;20210731081808;241843
427;1500639595;12538.965;12593.744;Bridge;;;;14fb041f61aa4782957607a597482544;20090514130151;20210731081808;241845
9135;1500639646;312.072;331.791;Bridge;;;;1d79e9efce0e4727b63d62572b55faa0;20090514130151;20210731081808;241846
7669;1500635951;1652.605;1669.023;Bridge;;;;152be788e41245e6b7b87ae675ac8e7b;20160205144455;20210731081808;241847
3561;1500635959;278.808;367.639;Bridge;;;;b45d9d59522e466b9b10335f6ed02bc4;20110913114139;20210731081808;241848
5611;1500637810;939.342;1006.390;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;034f084ebbbf4498bb24106940fe3288;20210120135927;20210731081808;241850
6475;1500634846;18.501;354.049;Bridge;;;;0df9003d8bfc4fbb84ed7eeaf6cc8b8a;20131009125635;20210731081808;241851
12868;1500637734;342.984;378.097;Bridge;;;;0499170f67f24ad08f814e46f75a8425;20090514130151;20210731081808;241852
12206;1500635437;480.650;508.437;Bridge;;;;6fd8060d550a4f6b9c44a1cf9a84fbf0;20210406141948;20210731081808;241853
7847;1500635605;3703.130;3734.387;Bridge;;;;fa273569b1874fdb98fa458509001dfc;20090514130151;20210731081808;241854
570;1500638215;700.030;711.031;Bridge;;;;1ca01233beb44cfc9271742ef3adefcb;20101209142244;20210731081808;241855
8679;1500640310;155.769;180.511;Bridge;;;;cb89c27727e34e33976161589ee6e034;20090514130151;20210731081808;241856
5608;1500636658;1387.525;1447.771;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;fdf0689f976248a5b93998f1b1a17452;20130424154139;20210731081808;241857
6528;1500637238;1029.995;1051.529;Bridge;;;;23c33c308afe4e629ab747b21ceff91d;20140711161705;20210731081808;241859
11197;1500636885;1952.598;1973.966;Bridge;;;;bf35d40bb3e24e819d23a58b3f63e154;20160217115524;20210731081808;241860
2955;1500644664;1147.731;1122.585;Bridge;;;;9350e1dcba6f4bb28ec4490e9126e421;20190709114619;20210731081808;241861
8801;1500635822;1290.064;1309.519;Bridge;;;;f784ca7fa2b649e5a711b0854516ca9c;20130912100444;20210731081808;241862
4752;1500643979;205.999;190.257;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;f4ca70ae1a5e4ba5a62d662f6dc49abb;20150415084143;20210731081808;241865
2823;6123641;495.382;561.228;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;8c21e251e81b4377a0d07e8a6228b120;20150520115936;20210731081808;241866
10526;1500644218;840.853;760.140;Bridge;;;MINISTRY OF TRANSPORTATION;1695d26eb5b641ff81edb7f512ca2e99;20121115130334;20210731081808;241868
675;1500644348;562.486;573.858;Bridge;FLEETWOOD CREEK BRIDGE;;MINISTRY OF TRANSPORTATION;21aceeaf12e64a4ab748baf0550fe169;20130704103609;20210731081808;241869
2199;1500644624;2395.525;2413.410;Bridge;;;;6c1bdcfa66fa46faa9e655d7b8502d77;20091022002552;20210731081808;241870
2121;1500640759;130.834;147.761;Bridge;;;;6809c7b8a1584553bfd37964d87fb329;20120801123048;20210731081808;241871
5615;1500645842;92.705;164.888;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;79bc366fd3bd49498af9a48f3dd4a90b;20130424160344;20210731081808;241873
11223;1500645903;431.848;442.042;Bridge;;;;4b4cd4f0daf944439d6be1abeca8bb1b;20160119152625;20210731081808;241874
4791;1500641313;95.701;130.417;Bridge;;;;f71847b1139443e78eb2651f5f0288ca;20090514130151;20210731081808;241875
2543;1500642920;1815.588;1838.999;Bridge;;;;7dfce5f4e392408e893e0b7b3d8368bc;20150722084426;20210731081808;241877
4914;1500642944;87.489;128.433;Bridge;;;;fd855e9069f84bc5b8beb9c950a6b669;20120803152057;20210731081808;241878
8218;1500646218;65.422;96.084;Bridge;;;;6a4668aa94bf4fb995e299ee06f44e03;20141231111929;20210731081808;241879
2325;1500646033;47.828;72.793;Bridge;;;;728eeb4339e7417f99c87f278a7dd792;20120724094735;20210731081808;241881
451;1500646114;39.580;52.311;Bridge;;;;166fb023e8074e7ba92f2940f9961cf2;20120601141749;20210731081808;241882
1751;1500646522;19089.857;19070.444;Bridge;;;;56562b783d354122aafa3d4da94e9464;20090514130151;20210731081808;241884
12303;1500647813;1002.739;1019.377;Bridge;;;;7ccf138175024c79a1f97d2ce768eb95;20120217173232;20210731081808;241886
9965;1500651914;180.880;191.346;Bridge;;;;bf8a90c14cbf44f1acaba0d25a890164;20150325102610;20210731081808;241887
3491;1500647830;2452.016;2485.558;Bridge;;;;b0bc29e57d3240409900fbbbf34451d2;20090514130151;20210731081808;241888
4908;1500648344;333.974;378.349;Bridge;;;MINISTRY OF TRANSPORTATION;fd39b582f12c49fc81d726c1fb103181;20130527153737;20210731081808;241889
6532;1500647931;252.517;260.131;Bridge;;;;992862f94fec4ce8839daa932a3ddb03;20090514130151;20210731081808;241890
9137;1500653027;76.290;165.582;Bridge;;;;cf150a0ac57046edaa0ce2a849d57c9c;20090514130151;20210731081808;241891
4806;1500653268;9.780;26.590;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;f779e82124df4522b5c22e65c74982d5;20160915142212;20210731081808;241892
1026;1500651007;558.292;538.271;Bridge;;;;31a5b4c9040040cdbc11edae4e787eb3;20120227164903;20210731081808;241893
11499;1500649121;3708.132;3652.799;Bridge;;;;68ab51fe3ca643dbb7bc01fca777d785;20090514130151;20210731081808;241895
9447;1500653582;288.910;320.725;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;ba7cb7677348423b80999afd88947d19;20150105104132;20210731081808;241896
5346;1500653564;1086.921;1099.573;Bridge;;;;9b4fa4d91e6e4110b271c0386db1d391;20091022070629;20210731081808;241897
10791;1500655337;202.385;230.164;Bridge;EAST LILLY CREEK BRIDGE;PONT DU RUISSEAU LILLY EST;MINISTRY OF TRANSPORTATION;0c4cd3dd72884911a1c8c173a30a7b3f;20181019113533;20210731081808;241898
1594;1500659727;1464.198;1521.381;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;4dac4400f37d4f9dbf3e3b6a269d0e5f;20210412105111;20210731081808;241899
4054885;1500741321;0.000;4.854;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;275559c3a76743f1919d34bfa464f2cb;20150617093532;20210731081808;243749
4054891;4054781;214.213;237.914;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;89d64333b4154a739c1fa1f61ad8e1ac;20100915112612;20210731081808;243751
4055869;1500439670;224.104;265.806;Bridge;;;MINISTRY OF TRANSPORTATION;eb78e0c9bc7540f196f0877ad1e5a82c;20121115130339;20210731081808;243752
4062149;1500525060;548.689;586.508;Bridge;;;MINISTRY OF TRANSPORTATION;7d2d15a4dde246cc87736a30fede67dd;20121115130351;20210731081808;243754
4062153;1500362913;47.495;88.605;Bridge;;;MINISTRY OF TRANSPORTATION;446c51c3d1a34e1782d083af9a3c9934;20121115130335;20210731081808;243755
4062287;1508623848;458.434;498.129;Bridge;;;MINISTRY OF TRANSPORTATION;ce641119c9284606bf60b33bb79d914a;20121115130331;20210731081808;243756
4062325;1500550099;15.216;56.449;Bridge;WILLOW CREEK BRIDGE;;MINISTRY OF TRANSPORTATION;818dd1c1ffde4917999acf747c97b745;20121115130548;20210731081808;243757
4062421;4062411;101.363;114.129;Bridge;;;MINISTRY OF TRANSPORTATION;7234dcce218843a49b2c353c94fb0d1e;20110914094110;20210731081808;243758
4062507;1500436984;273.013;314.644;Bridge;;;MINISTRY OF TRANSPORTATION;d19834a29eb445db9ec1455056cbb68e;20121115130343;20210731081808;243759
11645;1500530486;523.524;537.407;Bridge;;;MINISTRY OF TRANSPORTATION;0e478a4c5f694e5ba6dfeb1e71e4c31a;20111020094738;20210731081808;243761
3454;1500532953;176.014;226.256;Bridge;;;;af3fa9a71a8646ecbb4ae2399d42e2f9;20190718104529;20210731081808;243762
8933;1500531104;753.879;796.307;Bridge;;;;e93a7c03c62a4610b5ed0770819118a5;20100903104325;20210731081808;243763
378;1500533320;1019.569;1199.332;Bridge;;;;129c88b4318e4302a7528ecedfe28aea;20110920102747;20210731081808;243764
7563;1500528942;627.196;650.364;Bridge;;;;6dbbf413006546e9a86926686f13ad1c;20160223171439;20210731081808;243767
11452;1500528264;80.062;133.100;Bridge;;;;c1d2fd39149a44488b8a9892f5ed74c4;20090514130151;20210731081808;243770
11049;1500536132;192.312;258.490;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;115fd62622624860b371e1b7832d311d;20130227100428;20210731081808;243771
4954;1500531637;541.410;565.597;Bridge;;;;ff5d49f030aa479d9dae8030cf8bd0a8;20090514130151;20210731081808;243773
8665;1500538719;180.042;196.236;Bridge;;;;859a982ae50f4b528da867c42719fda7;20160304150847;20210731081808;243774
1857;1500539415;799.120;809.497;Bridge;;;;5b6a9ba452624f36bf18d3e537be5dfa;20121203115802;20210731081808;243775
812;1500537412;507.644;518.094;Bridge;;;;28775da17bb9452ead3ecb6741ac3f83;20091022035344;20210731081808;243777
3416;1500541393;78.314;103.517;Bridge;;;;acf3916bbb6d45ebbacdf6d3358f1dba;20120802150500;20210731081808;243779
11459;1500543823;9205.906;9235.921;Bridge;;;;5b34efab69a74a48a9eb9e222d826d8e;20090514130151;20210731081808;243780
2713;1500544056;1961.210;1980.311;Bridge;;;;87022c16003a4efc9b75d088b1a5ba20;20090514130151;20210731081808;243781
7714;1500542704;1123.030;1142.959;Bridge;;;;da9589c29d17410da3a3be911848416e;20090514130151;20210731081808;243782
3008;1500544091;848.502;858.402;Bridge;;;;95fb075fcb844b029c5342608102e2db;20090514130151;20210731081808;243783
2265;1500539907;508.052;523.944;Bridge;;;MINISTRY OF TRANSPORTATION;6f39c30810ff4370b4561b3d79bccac5;20121115130319;20210731081808;243784
10179;1500537865;640.099;664.541;Bridge;;;;7770b5ea507f455b86ff1820e5dacdc1;20180328125207;20210731081808;243785
6576;1500540056;1667.308;1703.441;Bridge;;;ONTARIO ROAD NETWORK;c63d65326c3a4d06b5f328e06a32cb89;20181030151810;20210731081808;243786
1027;1500537898;1731.455;1761.868;Bridge;;;;31b6de6b3b7f4954b084f7a04ddf727b;20091022101206;20210731081808;243787
9839;1500552299;344.934;364.673;Bridge;;;;752d7ade0a0e4cb786926a4d3be9f09d;20140502101916;20210731081808;243788
8938;1500553615;18.878;62.584;Bridge;;;;f3631bc11bb94dd6885aae0c9cd1b14d;20120202110928;20210731081808;243789
1956;1500547887;672.077;693.116;Bridge;;;;5fb9236d1b04421e94ebafca646368cf;20120116134342;20210731081808;243790
10294;1500544808;4566.977;4578.291;Bridge;;;;06f67cf87d944e61a9310800ff9015bb;20090514130151;20210731081808;243791
11649;1500545135;417.320;451.778;Bridge;;;;f944f1be285c456f8e6036e64e4e16f6;20151116084144;20210731081808;243792
436;1500545292;275.166;289.089;Bridge;;;;15caa14b14d94e28a9bd29bfd4e66708;20090514130151;20210731081808;243793
5575;1500546362;179.474;306.437;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;21459fd602884a6e86b50ec8ea59da5d;20130227133539;20210731081808;243794
1545;7003578;1851.549;1859.598;Bridge;;;;4baa0e84647a468d8057a75e1477b3b7;20180404094812;20210731081808;243795
3519;1500546667;480.417;562.294;Bridge;;;;f47f577c596142bfa33e85f963ab1210;20111117134503;20210731081808;243796
121;1500546745;1856.377;1868.223;Bridge;;;;066f2b984b9c47a493330686ae6a4eed;20121106083341;20210731081808;243797
7729;1500551134;139.084;151.247;Bridge;;;;9531139e152e421d84c543082adf65fb;20090514130151;20210731081808;243799
7731;1500553503;238.453;267.866;Bridge;;;;6d1fb239a71941ce983df7a6f41d54ec;20090514130151;20210731081808;243801
7635;1500558164;565.750;584.988;Bridge;;;;c2bbb10eccaa40afa46e0ec865a4162b;20160205152203;20210731081808;243802
7745;1500557960;345.176;366.764;Bridge;;;;c01d154beebd4ae68b6438b3a692d77a;20090514130151;20210731081808;243805
7746;1500558772;187.525;209.992;Bridge;;;;02673dca2a924cbb9d9ba84ef7ed7b8b;20090514130151;20210731081808;243806
4239;1500558790;177.524;226.323;Bridge;;;;d90d83c72134420cba78d00a79a2bbca;20090514130151;20210731081808;243807
4431;1500554459;2989.184;3002.168;Bridge;MATHER CREEK BRIDGE NO. 2;PONT DU RUISSEAU MATHER NO. 2 ;MINISTRY OF TRANSPORTATION;e305c2976e5d42e39a45f1abcd52f657;20181022155539;20210731081808;243809
5077;1500556613;348.792;379.845;Bridge;;;;bb83c852ea15412eb04a7d4a7fe7340f;20120217173911;20210731081808;243810
4254;1500558909;651.709;670.740;Bridge;;;MINISTRY OF TRANSPORTATION;d9a4f924667c4ea29de34a9c196e9c89;20121115130324;20210731081808;243812
8142;1500554669;173.278;237.960;Bridge;;;;571f64525d71406e843f98347b729577;20130423133901;20210731081808;243814
7755;1500559599;50.997;80.069;Bridge;;;;254f7196e7c649d0a97220964803e691;20090514130151;20210731081808;243816
6865;1500561525;1817.594;1841.025;Bridge;;;;6ab59a7d3b7e41ae91a02d752912a3a4;20090514130151;20210731081808;243817
8159;1500559990;143.037;276.160;Bridge;;;;f431d599e44b4063844d2e1cf18e5b3b;20130423113126;20210731081808;243820
8163;1500562434;49.814;73.632;Bridge;;;;685239807828490db77fc3172fbbdf82;20130513151952;20210731081808;243823
5678;1500557689;146.928;160.927;Bridge;;;;b21ae85e402d47088a1526ad153536b5;20180315131504;20210731081808;243824
6869;1500569547;1527.525;1544.077;Bridge;;;;3b17d9cd7c6e4db4bc6551bdaf1ae05c;20090514130151;20210731081808;243825
6082;1500565029;127.600;152.445;Bridge;;;;e7538419a4be47e19a31cd686fd4d790;20091022085351;20210731081808;243826
5818;1500565104;1579.389;1591.436;Bridge;;;;7315c59976ee474a9fda4551b3496120;20120202152605;20210731081808;243827
7786;1500566959;659.100;664.197;Bridge;;;;e53ce7dd850c4046b469699bdd599ad5;20090514130151;20210731081808;243828
9281;1500567549;1552.060;1596.130;Bridge;;;;e27b2dda0bd24289853c1c89c196d219;20160531154031;20210731081808;243829
8787;1500569602;1078.789;1135.618;Bridge;;;;0697a71eaadb4785ba75277fdbc968e5;20090514130151;20210731081808;243830
7282;1500563112;178.245;257.649;Bridge;;;;d75f5d2fbafd4bda80b134ec0b58fe8b;20120713120449;20210731081808;243831
1628;1500563296;326.558;339.811;Bridge;;;;4faaaaeec03647c6aa8df58c30c747c1;20150324122542;20210731081808;243832
236;1500570040;63.998;115.898;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;0ba2e21be03740a196ce8ff654c49d4b;20130613111133;20210731081808;243834
5579;1500567639;204.560;933.862;Tunnel;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;f76cbc033f7e4184af421983bba5e520;20130425115137;20210731081808;243835
7284;1500567678;987.524;1076.092;Bridge;;;;77f1c42a38d542b188c21a92d8fbdca8;20190115094726;20210731081808;243836
3171;1500519594;757.000;777.000;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;9f68778c66704a31b0a0cb1a53d6ee9b;20190605135523;20210731081808;243837
9428;1500519900;1019.747;1032.482;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;f81bb9d6e9df4918a7268f65784bf6f3;20141125143635;20210731081808;243839
8409;1500515726;45.965;133.120;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;9955eae084504bcd9e1b02a786520c1c;20130410140113;20210731081808;243840
8410;1500515726;202.943;212.292;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;0a98a9d3d2cc4363ad11c779cf4aa337;20130410140113;20210731081808;243841
10667;1500520155;2427.400;2482.249;Bridge;;;;1dec367e3da1418f89ab1ee670a6900f;20120813104940;20210731081808;243842
8093;1500520248;156.198;251.650;Bridge;;;;18973fafdf124e0fb8503b941be547de;20101005154324;20210731081808;243843
1483;1500517602;350.635;365.474;Bridge;;;;487cc1c2cd4d45449d1076588e101745;20160512125909;20210731081808;243845
350;1500515864;61.374;72.632;Bridge;;;;10c34d08b8c84579b808c45488c50cbc;20130716144108;20210731081808;243846
3011;1500517618;8.016;2.004;Bridge;;;;960739b22a6d42a69d6a7bf10437b92f;20180405151206;20210731081808;243848
10668;7390598;851.530;999.964;Bridge;;;;ab995ababa5b4debac06261e737ec5fa;20200821152155;20210731081808;243849
4549;1500521300;342.829;358.635;Bridge;;;;e9505972928c45f99c68ddbb427a10cb;20191230135132;20210731081808;243850
3400;1500526298;351.939;313.683;Bridge;;;;ac0beba029d842be83b2b7b7a6061413;20170424104711;20210731081808;243851
11045;1500525293;120.935;126.589;Bridge;;;;46f2eac905534a47bac1a107d03e2b6f;20090514130151;20210731081808;243852
12857;1500521686;2138.340;2158.435;Bridge;;;;a0400a8ae90b48928da38f2949885657;20090514130151;20210731081808;243853
10669;1500521783;33.544;47.717;Bridge;;;;7afad40e77b84faf8abeb603353e85ff;20110117162939;20210731081808;243854
8097;1500524155;0.000;943.200;Bridge;;;;016df93de19f47ba9ce8863e08102ad6;20100913163533;20210731081808;243855
3088;1500524173;1262.106;1291.116;Bridge;;;;9a5e5e2de6124fafb80adb48915b4f22;20090514130151;20210731081808;243856
3684;1500524268;649.245;662.285;Bridge;;;;bace9592146e4caeabdb3fde7924ac41;20160512150722;20210731081808;243857
3301;1500525346;1406.472;1427.905;Bridge;;;;a66e2c9a39614d8ea5c59744365b0db2;20190531113743;20210731081808;243858
2526;1500578177;353.361;371.383;Bridge;;;;7d67350a4ff045f7824bb4fee1826152;20090514130151;20210731081808;243859
1263;1500346966;85.585;117.836;Bridge;;;;3d8276c14d6244afa5679c4980fde381;20091021163102;20210731081808;243860
5940;1500349895;94.302;227.229;Bridge;;;;a29255a7d20d43cda38334314ad6e42b;20101230141339;20210731081808;243861
2415;1500340382;365.959;382.348;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;77c85bb23afd4aaaaf87e550f859ce07;20131127163313;20210731081808;243862
1772;1500340517;191.994;266.025;Bridge;;;MINISTRY OF TRANSPORTATION;57614a8993eb40869a5a39e685ea417e;20130402110525;20210731081808;243865
12829;1500344339;774.151;758.021;Bridge;;;;8be8d7a68de84d1fb68c40ccd5819406;20091021162740;20210731081808;243866
4153;1500345255;950.204;965.050;Bridge;;;;d4a4f52e5d264e89b16e02c7f6b5ef4e;20160106094437;20210731081808;243868
1846;1500350995;589.394;597.391;Bridge;;;;5af95318948e40ad8b2baab17c808b59;20091022124311;20210731081808;243869
5051;1500340947;98.441;118.140;Bridge;;;;ac712876569548769e14392623735775;20091022103501;20210731081808;243870
10228;1500341059;301.763;308.162;Bridge;;;;cec021d8877045d39c001f93c335d2b6;20190729154308;20210731081808;243871
4219;1500345878;138.699;155.271;Bridge;;;;d8395fd1a79b474f907e312c82a2908c;20150203131124;20210731081808;243873
2957;1500355861;337.335;349.577;Bridge;;;;936639fd77744e4f8a7f17dfb3368fd7;20120113131338;20210731081808;243875
1478;1500356092;609.736;626.017;Bridge;;;;48611e2b783a4939ac095c66475efdf7;20121203113726;20210731081808;243876
7888;1500353681;196.481;315.767;Bridge;SEVERN RIVER BOAT CHANEL BRIDGE;PONT SEVERN RIVER BOAT CHANEL;MINISTRY OF TRANSPORTATION;eb59de8264cb4ba88b93f7bd935a5803;20181022081956;20210731081808;243877
7891;1500353692;2083.226;2117.945;Bridge;;;;9224647a438d4f95a14deda7d3ad3314;20090514130151;20210731081808;243878
5947;1500353977;408.069;445.415;Bridge;;;;445c2dd25c46431784686ff2cb86b36a;20091022045030;20210731081808;243882
10217;1500354207;2547.764;2561.785;Bridge;;;;db0ca5d70d724a3d8e49ac0c10ba0b05;20180405122449;20210731081808;243883
12034;1507547958;57.573;67.766;Bridge;;;;5a83e47add0546e886d564aa8e5d929b;20160229155439;20210731081808;245790
7772;1507342942;172.312;182.646;Bridge;;;;8c3c0b3c89504af4be01802992f53e08;20160309105510;20210731081808;245791
7765;1507340774;644.300;616.481;Bridge;;;;8f840405105c4f968d512cca3bdf23f4;20160208150433;20210731081808;245793
6871;1500597647;122.759;204.217;Bridge;;;;d6e78307bed2405f94d91fed0bbf0b02;20101230110755;20210731081808;245794
9470;7477332;252.485;260.557;Bridge;;;;7c1136ba386e469fad479ac745023dd9;20200128102846;20210731081808;245795
12041;1507553953;395.348;421.880;Bridge;;;;4606ae6205cc49a1a717745d5be3d5da;20150731102806;20210731081808;245796
9166;1507659905;366.268;386.863;Bridge;;;;4a21ec2daa79439fb901d3cbaf8d9024;20090522140807;20210731081808;245797
9160;1507657819;71.097;131.505;Bridge;;;;5a716fc60872468987161997beffb9df;20091022025057;20210731081808;245799
9161;1507657832;69.000;90.053;Bridge;;;;018a514b3f774396a2bb77bbecf66c03;20160503142137;20210731081808;245800
9467;7487743;4595.438;4583.812;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;1597ea1de6c1423fa9f34cb65ae13574;20200218093447;20210731081808;245802
9468;7477977;4474.917;4482.983;Bridge;;;;d69b4f15be024a75a0938245d10a3199;20200128163321;20210731081808;245803
9146;1507653599;1487.930;1534.110;Bridge;;;;767d071407e346aa9e042c6e415e0638;20091022024958;20210731081808;245804
9035;1507601555;194.982;251.089;Bridge;;;;233e9b7d77f244f9b922f830e2edfa91;20180215135120;20210731081808;245805
9531;1508038764;117.905;128.102;Bridge;;;;1315e2a24c6948cf87afff352f2d8649;20130627135026;20210731081808;245806
9780;1508235573;23689.525;23716.595;Bridge;;;;5c314282aacc4563964fb41111ad42be;20090522140807;20210731081808;245809
5743;1500598764;91.927;102.226;Bridge;;;;fb65e620cde04264b7cbbc44f885a45b;20090514130151;20210731081808;245811
995;1500598017;26.871;54.081;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;3022bf0276cf459aae0f25aed7a5d122;20150206113535;20210731081808;245812
9494;1507733339;490.299;688.170;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;0a659a626a184dc99d143de822358b76;20150106152911;20210731081808;245813
9541;5701062;1251.181;1340.920;Bridge;SEINE RIVER BRIDGE;PONT DE LA RIVIÈRE SEINE ;MINISTRY OF TRANSPORTATION;90c5065a0b9a4ca1bb2b97ca8a2ac4fc;20181022201627;20210731081808;245814
10387;1508111400;226.480;236.478;Bridge;;;;e58e3e8bac4c4f60b0efdf004b6439c0;20090522140807;20210731081808;245815
387;1500598749;0.000;27.306;Bridge;;;;12f1d5586f8d4c278e8fbe05866adfdc;20100922152909;20210731081808;245816
1939;1500599766;569.506;604.151;Bridge;;;;5ef03a924d2541e09b92e3f73d7554b0;20150722082759;20210731081808;245820
9599;1508014482;13.753;23.984;Bridge;;;;8a2599ecaea54921a099deb9e01bac91;20151013115356;20210731081808;245822
9606;1508014538;119.574;164.266;Bridge;;;;0c10900cf83047bf8a8ff8e002585f3e;20090522140807;20210731081808;245823
9529;1508038581;544.293;605.691;Bridge;;;;1a740fa5afa548a9b86ceae8894d66cc;20090522140807;20210731081808;245824
12181;1500599982;906.914;934.369;Bridge;;;;cd869a0d8d1845eabddefd4af8c6b911;20210126133205;20210731081808;245829
12005;1500600170;1987.514;1972.660;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;7aa6625d38c34e358a3583269dc7e691;20150129143209;20210731081808;245830
4855;1500601855;46.662;171.823;Bridge;;;;fa0695d7da49484c8076b0effbf2381d;20090514130151;20210731081808;245831
471;1500603453;91.250;146.579;Bridge;;;MINISTRY OF TRANSPORTATION;17bf99ebbca449cf95b742c0440cd0c9;20190125091054;20210731081808;245832
5407;1500602114;18.111;72.880;Bridge;;;;a13976c74449440083fb4cf202ca05be;20120418112726;20210731081808;245833
4218;1500604101;4309.938;4242.666;Bridge;GROUNDHOG RIVER BRIDGE;PONT DE LA RIVIÈRE GROUNDHOG;MINISTRY OF TRANSPORTATION;d832a5f2a0e447e18b26451d50e0aade;20181022203644;20210731081808;245834
2122;1500604285;1464.718;1521.850;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;680aa01de5324b88b54f924613758a8a;20191217103456;20210731081808;245835
4181;1500601390;1193.735;1241.841;Bridge;;;;d64eeed34d90447c8723fa0227f61058;20120924132319;20210731081808;245837
6827;1500606773;97.593;127.633;Bridge;;;;76af1f0572e8466ba5137f7f9228c558;20120709102118;20210731081808;245840
3464;1500610232;73.563;86.281;Bridge;;;;af828e9f18d2465fb01b186a30f1c2c1;20090514130151;20210731081808;245841
3290;1500612439;1836.343;1843.951;Bridge;;;;a5a16a82cae840c19595bf27f1d99d07;20090514130151;20210731081808;245842
5414;1500608389;189.512;224.440;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;481a73408ba04711ab92f5aafaf4d591;20150611104758;20210731081808;245843
2023;1500613710;191.632;221.479;Bridge;;;;62ef630f984a431f81a31d5fb8e6e213;20090514130151;20210731081808;245844
11672;1500613733;887.327;912.630;Bridge;;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;6a85c9d0dd8f4ed199b17baeeff5268a;20150401105253;20210731081808;245845
1825;4052373;649.027;665.220;Bridge;;;MINISTRY OF TRANSPORTATION;fc6845aaa5c04caf8717cf6b98071dee;20130430110341;20210731081808;245846
