EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;AT_MEASURE;UNDERPASS_TYPE;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
7664792;7664666;795.700;Road;ONTARIO ROAD NETWORK;20211026120455;20220105162425;569873
10372;1500344442;70.607;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;500817
7664796;7664666;931.000;Road;ONTARIO ROAD NETWORK;20211026120455;20220105162425;569889
3768;1509505019;29.863;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190901;20220203152726;570609
3800;4055475;72.467;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190901;20220203152726;570625
13595;1500634843;147.282;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190905;20220203152726;570641
6368652;6138768;363.175;Building;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160630133249;20220203152726;570657
5133;4055475;50.164;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190922;20220203152726;570673
10374;1500344508;583.000;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20210611093328;20210731081808;500833
10434;1500373123;931.807;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;500865
10439;1500373159;291.046;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;500881
10445;1500373977;29.059;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;500897
10467;1500381120;674.601;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;500913
10496;1500391108;456.480;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190814;20210731081808;500929
10508;1500394673;492.249;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;500945
10543;1500398233;387.689;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;500961
10567;1500419863;254.385;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190814;20210731081808;500977
10576;1500424719;31.000;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190814;20210731081808;500993
10638;1500438464;140.657;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501025
10677;1500455319;651.393;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190814;20210731081808;501041
10702;1500464121;87.457;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501057
10770;1500477166;1290.232;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501073
10791;1500489296;1277.771;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501089
10796;1500489492;359.468;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190814;20210731081808;501105
10818;1500500920;584.000;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190315160305;20210731081808;501121
10837;1500504758;399.711;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501137
11127;1500632791;105.291;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501153
10882;1500525060;130.154;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190814;20210731081808;501185
10970;1500566298;182.464;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501217
10972;1500566298;188.263;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501233
10994;1500571107;289.618;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501249
11004;1500575233;116.177;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190814;20210731081808;501265
11057;1500601057;6.287;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501313
11086;1500612617;1085.857;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501329
11163;5785970;1256.824;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501345
11198;1500657097;222.000;Road;ONTARIO ROAD NETWORK;20210611091939;20210731081808;501361
11202;4052795;477.197;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501377
11217;1500658587;908.717;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501393
11242;1500668760;447.022;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501409
11276;1500677940;380.558;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501425
11316;1500697648;390.977;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501441
11376;1500710717;165.143;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501489
11383;1500716159;1320.853;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501505
11417;1500728191;298.841;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501521
11423;1500730481;664.723;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501537
11425;1500730481;652.418;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501553
11433;1500734892;739.657;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501569
11774;1508309739;1223.136;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501617
11464;1500742310;623.087;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501633
11476;1500614901;243.874;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190129095944;20210731081808;501649
11510;1507392421;333.255;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501665
11512;1507392421;385.218;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501681
11563;1508309666;100.381;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501697
11578;1508309747;588.121;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501713
11618;1509508518;1059.367;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501761
11624;1509670069;87.615;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501777
11636;1509697770;454.828;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501793
11638;1509697770;473.160;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501809
11639;1509508811;918.350;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501825
11644;1509719935;150.073;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501841
11652;1509819505;64.205;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501857
11655;1509819505;112.424;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501873
11708;1509853228;435.078;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501921
11784;1510004981;453.227;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190815;20210731081808;501953
11787;1510034378;452.291;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501969
11798;1500554649;392.112;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;501985
11810;1500512292;584.080;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;502001
11882;1500376316;570.012;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502049
11913;1500455342;222.229;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190818;20210731081808;502065
11924;1500726549;79.310;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502081
11955;1500545224;125.536;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502097
11961;1500501613;187.797;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190816;20210731081808;502113
12070;6188461;469.260;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502177
12081;6204220;22.462;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190818;20210731081808;502193
12118;1500527839;1258.628;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502209
12125;4083130;716.316;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170323161615;20210731081808;502225
12129;1500358531;1006.387;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502241
12137;1500597887;670.114;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502257
12148;4051776;304.917;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190818;20210731081808;502273
12191;1500506229;824.045;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502321
12257;1500661418;1057.723;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190818;20210731081808;502353
12264;1500555766;649.415;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502369
12285;1500458449;645.254;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502401
12330;1509487816;660.701;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502417
12334;1509487816;655.023;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190818;20210731081808;502433
12350;1507392566;16.058;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502449
12357;1507392566;192.351;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502465
12378;1500315228;766.385;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502497
12382;1509788700;12.218;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502513
12387;1500554017;101.402;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502529
12390;1500739680;37.974;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20181030152924;20210731081808;502545
12409;1510075430;387.644;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190818;20210731081808;502561
12422;1500664376;96.553;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502577
12471;1500524872;595.505;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502609
12474;1510034256;464.136;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502625
12475;1510034256;471.310;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190817;20210731081808;502641
12479;1500425439;216.059;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190818;20210731081808;502657
324;1509823515;71.773;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190729;20210804133425;554225
11672;1509821217;620.670;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190709;20210804133425;554241
6377454;1500600239;8.500;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181114;20210731081808;489473
6377465;1509784165;80.000;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181114;20210731081808;489489
6377472;1500371115;59.430;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181113;20210731081808;489505
6377666;1500470013;149.000;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181114;20210731081808;489537
6377712;1500686002;872.400;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181114;20210731081808;489569
6377721;1500680543;40.320;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181113;20210731081808;489585
10188;1500515813;491.014;Road;ONTARIO ROAD NETWORK;20171122110941;20191011150817;262033
6377788;1500700561;38.000;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620181114;20210731081808;489601
6409925;1500357819;997.491;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190802;20210731081808;489633
6409941;6409017;456.141;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190802;20210731081808;489649
6409943;7409575;128.584;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191003131037;20210731081808;489665
6409944;7409546;78.524;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191003115633;20210731081808;489681
6409996;6408862;1909.295;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191003130620;20210731081808;489697
6332914;1507524337;645.985;Road;ONTARIO ROAD NETWORK;20171122110938;20191011150817;262529
6332920;1507524396;358.735;Road;ONTARIO ROAD NETWORK;20171122110939;20191011150817;262577
6410208;6410183;1462.578;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125112;20210731081808;489713
6410385;6408987;703.763;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170125110307;20210731081808;489729
6410915;6410223;400.647;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125042;20210731081808;489745
6410923;6409070;1883.000;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191003112757;20210731081808;489761
6244792;1500434673;16.897;Road;ONTARIO ROAD NETWORK;20171122110938;20191011150817;263185
6412339;6410163;1053.269;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125145;20210731081808;489777
6412465;6410173;320.722;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125109;20210731081808;489793
6412936;6411556;497.300;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191003134050;20210731081808;489809
6412984;6411613;270.519;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125055;20210731081808;489825
6412996;6411443;235.466;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125326;20210731081808;489841
6413331;6411635;254.724;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125222;20210731081808;489857
6413334;6411635;238.282;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125222;20210731081808;489873
6414261;6410796;393.477;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170126125124;20210731081808;489889
6414275;6413394;178.070;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191106144709;20210731081808;489905
6414277;6413372;767.732;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191106144717;20210731081808;489921
6414281;6413671;461.794;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191106144723;20210731081808;489937
6414296;6413793;26.992;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191106144732;20210731081808;489953
6414305;6414108;181.565;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160628130124;20210731081808;489969
6414668;1500578363;45.091;Walkway;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160628152811;20210731081808;489985
6415132;1500596254;345.738;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190524133432;20210731081808;490049
6415110;1500636406;38.219;Walkway;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160705154312;20210731081808;490065
6415134;1500726549;788.080;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160707082700;20210731081808;490081
6415138;1500531313;441.067;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160705141916;20210731081808;490113
6415144;1510868083;560.402;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190123141018;20210731081808;490129
6415149;6414939;694.834;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160705144912;20210731081808;490161
6415259;6415285;252.923;Road;ONTARIO ROAD NETWORK;20191217133421;20210731081808;490193
6420965;1500714454;1242.000;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160816094526;20210731081808;490225
6420971;1500730481;1332.561;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160816094944;20210731081808;490241
6463041;6462550;407.420;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160826103032;20210731081808;490257
6480945;6088254;38.462;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160914085734;20210731081808;490273
6480980;6088921;1908.307;Walkway;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160914112537;20210731081808;490289
6486548;1500511737;201.541;Walkway;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170831145804;20210731081808;490305
6492126;1500320003;94.575;Walkway;REGIONAL MUNICIPALITY OF NIAGARA;20161019155118;20210731081808;490321
6492430;6181264;169.000;Rail;CITY OF TORONTO;20161020160116;20210731081808;490337
6499925;6499888;85.841;Walkway;REGIONAL MUNICIPALITY OF WATERLOO;20161121153652;20210731081808;490353
6499935;1500656205;120.595;Building;REGIONAL MUNICIPALITY OF WATERLOO;20190312161229;20210731081808;490369
6617101;1500706902;429.582;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191104085519;20210731081808;490401
7133385;1500647107;252.398;Walkway;MINISTRY OF TRANSPORTATION;20181016154358;20210731081808;490417
7135138;4082175;179.019;Walkway;MINISTRY OF TRANSPORTATION;20181018144703;20210731081808;490433
7138230;1500414098;10.321;Walkway;ONTARIO ROAD NETWORK;20181022111335;20210731081808;490449
7282094;1500434246;200.843;Road;ONTARIO ROAD NETWORK;20190402141735;20210731081808;490481
7282097;1500729135;750.623;Road;ONTARIO ROAD NETWORK;20200922121001;20210731081808;490497
7318698;1500420866;414.252;Road;ONTARIO ROAD NETWORK;20190527134233;20210731081808;490529
7402349;7402342;417.114;Rail;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190924111908;20210731081808;490545
7408924;6408898;475.077;Road;ONTARIO ROAD NETWORK;20191003095800;20210731081808;490561
7408925;6408898;484.423;Road;ONTARIO ROAD NETWORK;20191003095824;20210731081808;490577
7408931;6408925;379.928;Road;ONTARIO ROAD NETWORK;20191003100137;20210731081808;490593
